id,employeeId,courseName,certificationLink,skills,courseDepartment,status,certificationDate
CERT1197,JMD385,DBT,http://www.sandoval.net/,DBT,Data Engineering,Reject,2023-07-10
CERT1198,JMD385,SnowFlake,http://foster.com/,SnowFlake,Data Engineering,Reject,2022-12-03
CERT1199,JMD385,Data Bricks,https://young-chambers.com/,Data Bricks,Data Engineering,Reject,2024-02-02
CERT1200,JMD386,Web Scraping,https://www.carter.biz/,Web Scraping,Data Engineering,Accept,2024-08-27
CERT1201,JMD386,Angular,http://www.white.biz/,Angular,Development,Accept,2024-04-13
CERT1202,JMD387,GCP,http://sawyer-garcia.com/,GCP,Cloud,Reject,2023-01-31
CERT1203,JMD387,Azure,https://www.hernandez.com/,Azure,Cloud,Reject,2022-12-10
CERT1204,JMD387,Redis,http://baker.net/,Redis,Cloud,Accept,2022-12-03
CERT1205,JMD387,Python,http://stewart.biz/,Python,Data Science,Accept,2023-02-12
CERT1206,JMD387,Applied ML,https://walker.com/,Applied ML,Data Science,Accept,2023-09-12
CERT1207,JMD388,Laravel,https://byrd.net/,Laravel,Development,Accept,2023-01-08
CERT1208,JMD388,Flutter,https://rocha.com/,Flutter,Development,Reject,2023-04-12
CERT1209,JMD388,Applied ML,http://www.haynes.org/,Applied ML,Data Science,Accept,2024-02-09
CERT1210,JMD388,Big Data,https://www.deleon.org/,Big Data,Data Science,Accept,2023-04-10
CERT1211,JMD389,MySQL,http://nelson.com/,MySQL,Data Engineering,Accept,2024-07-07
CERT1212,JMD389,Azure,http://livingston.net/,Azure,Cloud,Accept,2024-08-31
CERT1213,JMD390,Python,https://www.phillips-james.biz/,Python,Data Engineering,Reject,2024-04-23
CERT1214,JMD391,Reactjs,http://www.haynes.org/,Reactjs,Development,Reject,2024-10-07
CERT1215,JMD391,Flutter,http://bishop.com/,Flutter,Development,Reject,2024-01-27
CERT1216,JMD391,Azure,https://bishop-harrison.info/,Azure,Cloud,Reject,2024-04-27
CERT1217,JMD391,Redis,https://www.weber.com/,Redis,Cloud,Accept,2024-01-27
CERT1218,JMD391,GCP,https://anderson-vasquez.net/,GCP,Cloud,Accept,2023-05-29
CERT1219,JMD392,Python,https://www.thompson.info/,Python,Data Engineering,Reject,2023-02-06
CERT1220,JMD392,GCP,https://www.barnett.info/,GCP,Cloud,Reject,2023-12-01
CERT1221,JMD393,Big Data,https://www.peterson.com/,Big Data,Data Science,Reject,2024-09-18
CERT1222,JMD393,Flutter,http://www.gould-miller.com/,Flutter,Development,Accept,2023-07-10
CERT1223,JMD393,Next Js,https://www.jones.net/,Next Js,Development,Reject,2024-07-04
CERT1224,JMD393,React Native,http://www.hernandez.biz/,React Native,Development,Reject,2024-08-01
CERT1225,JMD394,Data Bricks,http://www.jones.info/,Data Bricks,Data Engineering,Accept,2023-12-02
CERT1226,JMD394,Python,http://www.davis-jackson.com/,Python,Data Engineering,Reject,2023-01-08
CERT1227,JMD394,Web Scraping,http://www.king.info/,Web Scraping,Data Engineering,Reject,2024-06-16
CERT1228,JMD395,Data Bricks,https://www.wiggins-johnson.net/,Data Bricks,Data Engineering,Reject,2023-01-11
CERT1229,JMD395,Python,https://vazquez.com/,Python,Data Engineering,Accept,2023-05-23
CERT1230,JMD395,DBT,https://page.com/,DBT,Data Engineering,Reject,2023-09-10
CERT1231,JMD396,GCP,https://www.bryant.com/,GCP,Cloud,Reject,2023-10-12
CERT1232,JMD396,Redis,https://www.walker-rodgers.com/,Redis,Cloud,Reject,2022-12-17
CERT1233,JMD396,AWS,http://ellis-johnson.com/,AWS,Cloud,Reject,2024-06-15
CERT1234,JMD397,Python,https://www.rogers-pena.biz/,Python,Data Science,Reject,2023-03-18
CERT1235,JMD397,Big Data,https://www.cook.com/,Big Data,Data Science,Accept,2023-04-05
CERT1236,JMD398,Applied ML,https://alvarez.biz/,Applied ML,Data Science,Reject,2023-05-29
CERT1237,JMD399,MySQL,http://turner-young.net/,MySQL,Data Engineering,Accept,2024-06-03
CERT1238,JMD399,DBT,http://www.moore.com/,DBT,Data Engineering,Reject,2023-05-26
CERT1239,JMD399,SnowFlake,https://valentine.com/,SnowFlake,Data Engineering,Reject,2024-06-05
CERT1240,JMD399,Big Data,http://www.jimenez-young.info/,Big Data,Data Science,Reject,2024-04-03
CERT1241,JMD399,Applied ML,https://burnett.net/,Applied ML,Data Science,Reject,2023-11-28
CERT1242,JMD399,Python,https://lee.com/,Python,Data Science,Accept,2022-11-05
CERT1243,JMD400,React Native,https://www.guerra.com/,React Native,Development,Reject,2023-08-31
CERT1244,JMD401,Azure,http://garcia.com/,Azure,Cloud,Reject,2023-09-15
CERT1245,JMD401,Python,https://www.rodriguez.net/,Python,Data Engineering,Accept,2023-08-16
CERT1246,JMD401,SnowFlake,http://combs.net/,SnowFlake,Data Engineering,Accept,2023-11-26
CERT1247,JMD402,Big Data,http://hill-white.com/,Big Data,Data Science,Accept,2024-06-23
CERT1248,JMD403,Azure,http://www.osborne.com/,Azure,Cloud,Accept,2024-04-26
CERT1249,JMD403,GCP,https://gomez.net/,GCP,Cloud,Reject,2023-10-27
CERT1250,JMD403,AWS,https://johnson.org/,AWS,Cloud,Accept,2023-06-29
CERT1251,JMD403,Flutter,https://mack.com/,Flutter,Development,Accept,2022-11-21
CERT1252,JMD404,Azure,http://www.smith-beck.org/,Azure,Cloud,Reject,2023-08-24
CERT1253,JMD404,AWS,http://www.moon-miller.biz/,AWS,Cloud,Accept,2022-11-30
CERT1254,JMD404,Python,https://www.wilson-baker.com/,Python,Data Science,Reject,2023-12-29
CERT1255,JMD404,Applied ML,http://www.moreno.com/,Applied ML,Data Science,Accept,2024-01-12
CERT1256,JMD404,Big Data,http://www.ortega.com/,Big Data,Data Science,Reject,2023-09-29
CERT1257,JMD405,Reactjs,https://www.smith-thomas.com/,Reactjs,Development,Accept,2024-04-19
CERT1258,JMD405,Next Js,https://www.mcmillan.com/,Next Js,Development,Accept,2023-12-29
CERT1259,JMD405,Python,https://kent.biz/,Python,Data Engineering,Accept,2024-04-27
CERT1260,JMD405,MySQL,https://www.werner-ramirez.com/,MySQL,Data Engineering,Accept,2023-12-26
CERT1261,JMD405,SnowFlake,http://www.cooper-villarreal.com/,SnowFlake,Data Engineering,Reject,2023-06-24
CERT1262,JMD406,Next Js,https://www.burke.info/,Next Js,Development,Accept,2024-03-15
CERT1263,JMD406,Flutter,http://flores.org/,Flutter,Development,Reject,2023-07-10
CERT1264,JMD407,Applied ML,https://www.callahan-price.biz/,Applied ML,Data Science,Reject,2024-09-12
CERT1265,JMD407,Python,http://www.collins.com/,Python,Data Science,Reject,2023-11-30
CERT1266,JMD408,Applied ML,https://martinez.info/,Applied ML,Data Science,Reject,2023-03-26
CERT1267,JMD408,Python,http://www.murray.org/,Python,Data Science,Accept,2024-01-29
CERT1268,JMD408,Big Data,http://jones-gordon.com/,Big Data,Data Science,Reject,2023-08-29
CERT1269,JMD409,Node,http://www.jones.com/,Node,Development,Reject,2023-01-24
CERT1270,JMD409,Reactjs,https://www.bailey-davis.net/,Reactjs,Development,Reject,2023-09-21
CERT1271,JMD409,Next Js,https://www.jones.biz/,Next Js,Development,Reject,2023-08-19
CERT1272,JMD409,Data Bricks,https://bryant.com/,Data Bricks,Data Engineering,Reject,2024-05-02
CERT1273,JMD410,Redis,https://rodriguez-clark.com/,Redis,Cloud,Reject,2024-06-16
CERT1274,JMD410,GCP,https://www.parker.com/,GCP,Cloud,Accept,2024-04-16
CERT1275,JMD410,Azure,http://www.simmons-horn.com/,Azure,Cloud,Accept,2024-02-05
CERT1276,JMD411,DBT,https://hooper.biz/,DBT,Data Engineering,Reject,2024-01-30
CERT1277,JMD411,Laravel,http://www.alexander-campbell.biz/,Laravel,Development,Accept,2024-07-15
CERT1278,JMD411,Next Js,https://thornton.com/,Next Js,Development,Reject,2023-09-16
CERT1279,JMD411,Reactjs,https://hampton.com/,Reactjs,Development,Accept,2023-11-18
CERT1280,JMD412,Applied ML,https://www.delacruz.net/,Applied ML,Data Science,Accept,2023-04-23
CERT1281,JMD412,Python,http://lopez-taylor.biz/,Python,Data Science,Accept,2023-09-09
CERT1282,JMD412,MySQL,http://www.murphy.net/,MySQL,Data Engineering,Reject,2023-04-02
CERT1283,JMD413,Big Data,http://www.perez.info/,Big Data,Data Science,Reject,2024-02-28
CERT1284,JMD413,Applied ML,http://www.mitchell-ayers.com/,Applied ML,Data Science,Reject,2024-01-04
CERT1285,JMD413,Python,https://harrison.org/,Python,Data Science,Accept,2024-07-19
CERT1286,JMD414,AWS,https://www.kramer.org/,AWS,Cloud,Accept,2023-08-26
CERT1287,JMD414,Azure,https://www.phillips.net/,Azure,Cloud,Reject,2024-01-28
CERT1288,JMD414,Data Bricks,http://www.patel.com/,Data Bricks,Data Engineering,Reject,2023-07-13
CERT1289,JMD415,Redis,http://miller-wilson.com/,Redis,Cloud,Reject,2023-10-19
CERT1290,JMD415,Angular,http://lynn-lawrence.org/,Angular,Development,Accept,2023-08-09
CERT1291,JMD416,Applied ML,https://www.thomas.com/,Applied ML,Data Science,Accept,2024-02-17
CERT1292,JMD416,Big Data,https://www.dixon.biz/,Big Data,Data Science,Reject,2024-05-26
CERT1293,JMD416,Python,http://marsh.com/,Python,Data Science,Accept,2023-03-30
CERT1294,JMD416,Azure,https://www.porter.com/,Azure,Cloud,Reject,2024-04-10
CERT1295,JMD416,Redis,http://www.williams-hunter.com/,Redis,Cloud,Accept,2023-06-15
CERT1296,JMD417,React Native,http://www.lynch.net/,React Native,Development,Accept,2023-11-20
CERT1297,JMD417,Laravel,http://www.welch.com/,Laravel,Development,Accept,2023-08-16
CERT1298,JMD418,Big Data,http://www.collins.com/,Big Data,Data Science,Reject,2024-10-05
CERT1299,JMD418,Python,http://www.davis-dalton.net/,Python,Data Science,Reject,2023-12-08
CERT1300,JMD418,React Native,https://www.jones.com/,React Native,Development,Reject,2023-11-06
CERT1301,JMD418,Next Js,http://pitts.info/,Next Js,Development,Reject,2023-06-22
CERT1302,JMD418,Node,https://cochran.com/,Node,Development,Reject,2024-06-11
CERT1303,JMD419,Data Bricks,https://jones.com/,Data Bricks,Data Engineering,Accept,2023-04-07
CERT1304,JMD419,DBT,http://jones-simmons.org/,DBT,Data Engineering,Accept,2023-09-29
CERT1305,JMD420,MySQL,https://www.faulkner-clayton.com/,MySQL,Data Engineering,Accept,2022-12-21
CERT1306,JMD420,Data Bricks,https://zimmerman-nelson.org/,Data Bricks,Data Engineering,Accept,2024-02-02
CERT1307,JMD420,Node,https://www.sanford.com/,Node,Development,Accept,2024-01-09
CERT1308,JMD420,Angular,http://mckenzie-brewer.com/,Angular,Development,Reject,2023-10-22
CERT1309,JMD420,React Native,https://www.edwards-mills.info/,React Native,Development,Reject,2023-01-22
CERT1310,JMD421,Python,https://jones.com/,Python,Data Science,Accept,2023-07-16
CERT1311,JMD422,Python,https://vasquez-fleming.com/,Python,Data Engineering,Reject,2022-12-24
CERT1312,JMD423,GCP,http://espinoza-kim.com/,GCP,Cloud,Accept,2022-10-21
CERT1313,JMD424,Big Data,http://fisher-miller.info/,Big Data,Data Science,Reject,2024-05-12
CERT1314,JMD425,GCP,https://www.carlson-rodriguez.info/,GCP,Cloud,Accept,2023-06-03
CERT1315,JMD426,Web Scraping,https://www.wallace.com/,Web Scraping,Data Engineering,Accept,2024-02-08
CERT1316,JMD426,MySQL,http://smith.org/,MySQL,Data Engineering,Reject,2022-12-12
CERT1317,JMD426,Node,http://lopez.com/,Node,Development,Reject,2024-08-29
CERT1318,JMD427,React Native,https://www.miller.com/,React Native,Development,Reject,2022-11-14
CERT1319,JMD427,Angular,https://www.larson-marshall.com/,Angular,Development,Accept,2024-04-07
CERT1320,JMD427,Next Js,http://www.sullivan-mitchell.com/,Next Js,Development,Reject,2024-03-15
CERT1321,JMD428,Big Data,http://www.garrison.com/,Big Data,Data Science,Accept,2024-08-28
CERT1322,JMD428,Python,http://www.henderson-knight.com/,Python,Data Science,Reject,2023-12-10
CERT1323,JMD428,React Native,http://brock.biz/,React Native,Development,Reject,2023-10-04
CERT1324,JMD428,Angular,http://www.wolf.net/,Angular,Development,Accept,2023-04-16
CERT1325,JMD429,AWS,http://www.fisher.com/,AWS,Cloud,Reject,2023-04-22
CERT1326,JMD429,GCP,https://www.sweeney.com/,GCP,Cloud,Accept,2024-03-22
CERT1327,JMD429,Azure,http://moore.com/,Azure,Cloud,Accept,2022-12-14
CERT1328,JMD429,Applied ML,https://brown.org/,Applied ML,Data Science,Reject,2023-05-26
CERT1329,JMD430,AWS,https://bryant.biz/,AWS,Cloud,Reject,2022-10-15
CERT1330,JMD430,Redis,https://george.net/,Redis,Cloud,Accept,2023-12-18
CERT1331,JMD430,Azure,https://www.baker.com/,Azure,Cloud,Reject,2024-05-25
CERT1332,JMD430,Python,http://lawson.com/,Python,Data Science,Accept,2024-06-24
CERT1333,JMD430,Applied ML,https://orr-smith.com/,Applied ML,Data Science,Reject,2023-10-05
CERT1334,JMD431,Redis,http://www.terrell.org/,Redis,Cloud,Reject,2023-05-05
CERT1335,JMD431,GCP,https://www.hobbs.info/,GCP,Cloud,Accept,2022-11-21
CERT1336,JMD431,Reactjs,https://www.garrett.com/,Reactjs,Development,Accept,2023-12-27
CERT1337,JMD431,Node,https://www.park.net/,Node,Development,Accept,2023-10-27
CERT1338,JMD432,Laravel,http://howe.com/,Laravel,Development,Accept,2023-08-25
CERT1339,JMD433,Big Data,http://www.clark.com/,Big Data,Data Science,Reject,2024-09-15
CERT1340,JMD433,Applied ML,http://dalton.com/,Applied ML,Data Science,Reject,2022-10-28
CERT1341,JMD433,Python,http://swanson-brown.org/,Python,Data Science,Accept,2023-11-29
CERT1342,JMD434,Laravel,https://www.barnes.com/,Laravel,Development,Reject,2023-07-08
CERT1343,JMD434,React Native,http://www.solomon.info/,React Native,Development,Accept,2024-06-29
CERT1344,JMD434,Next Js,https://www.phillips.com/,Next Js,Development,Accept,2022-12-14
CERT1345,JMD435,Big Data,https://www.foley.com/,Big Data,Data Science,Accept,2024-06-22
CERT1346,JMD435,Applied ML,https://baxter-spencer.info/,Applied ML,Data Science,Accept,2023-07-12
CERT1347,JMD435,GCP,http://www.hunter.com/,GCP,Cloud,Accept,2023-01-22
CERT1348,JMD435,Azure,http://mcgee.info/,Azure,Cloud,Accept,2024-01-25
CERT1349,JMD435,AWS,https://www.campbell-james.info/,AWS,Cloud,Accept,2024-06-13
CERT1350,JMD436,DBT,https://kane.net/,DBT,Data Engineering,Reject,2022-12-17
CERT1351,JMD437,Redis,http://stewart-craig.info/,Redis,Cloud,Accept,2024-07-11
CERT1352,JMD438,Reactjs,http://garcia.info/,Reactjs,Development,Accept,2023-06-11
CERT1353,JMD438,Laravel,http://www.white.com/,Laravel,Development,Accept,2024-08-04
CERT1354,JMD438,Angular,https://www.johnson-villarreal.biz/,Angular,Development,Reject,2022-12-19
CERT1355,JMD439,SnowFlake,https://www.weber.net/,SnowFlake,Data Engineering,Accept,2023-05-05
CERT1356,JMD439,Web Scraping,http://rodriguez.com/,Web Scraping,Data Engineering,Reject,2024-02-09
CERT1357,JMD439,MySQL,https://www.young-smith.com/,MySQL,Data Engineering,Accept,2024-01-02
CERT1358,JMD439,Next Js,http://www.walton.com/,Next Js,Development,Accept,2023-02-19
CERT1359,JMD439,Node,https://www.james.com/,Node,Development,Accept,2023-02-01
CERT1360,JMD439,Reactjs,http://www.rojas.info/,Reactjs,Development,Reject,2023-09-09
CERT1361,JMD440,SnowFlake,https://ramos.info/,SnowFlake,Data Engineering,Reject,2022-11-12
CERT1362,JMD440,DBT,http://long-mann.com/,DBT,Data Engineering,Reject,2024-04-08
CERT1363,JMD440,Big Data,https://www.bailey.info/,Big Data,Data Science,Accept,2022-11-16
CERT1364,JMD441,Angular,https://www.thompson-allison.com/,Angular,Development,Reject,2023-03-05
CERT1365,JMD441,Laravel,http://www.durham.org/,Laravel,Development,Accept,2024-05-22
CERT1366,JMD442,Applied ML,https://www.watson.net/,Applied ML,Data Science,Reject,2024-09-02
CERT1367,JMD442,Python,http://www.bradford.org/,Python,Data Science,Reject,2022-12-21
CERT1368,JMD442,Big Data,https://howard.info/,Big Data,Data Science,Reject,2024-01-16
CERT1369,JMD442,Angular,https://cole.com/,Angular,Development,Accept,2023-12-16
CERT1370,JMD442,React Native,https://price.biz/,React Native,Development,Accept,2024-02-13
CERT1371,JMD442,Laravel,https://schultz-fernandez.com/,Laravel,Development,Accept,2024-01-15
CERT1372,JMD443,Python,https://hall.com/,Python,Data Science,Reject,2024-04-06
CERT1373,JMD443,Big Data,http://harris-tucker.info/,Big Data,Data Science,Reject,2023-09-24
CERT1374,JMD443,Applied ML,https://cohen-hines.biz/,Applied ML,Data Science,Reject,2024-05-23
CERT1375,JMD443,Web Scraping,https://www.murillo.org/,Web Scraping,Data Engineering,Accept,2024-03-19
CERT1376,JMD444,Azure,http://marquez.biz/,Azure,Cloud,Reject,2023-10-16
CERT1377,JMD445,Azure,https://english.net/,Azure,Cloud,Accept,2023-03-05
CERT1378,JMD445,Python,https://goodwin-powell.org/,Python,Data Engineering,Accept,2023-10-10
CERT1379,JMD445,Data Bricks,http://www.hill.com/,Data Bricks,Data Engineering,Accept,2024-02-06
CERT1380,JMD445,Web Scraping,https://james.com/,Web Scraping,Data Engineering,Reject,2023-02-10
CERT1381,JMD446,Python,https://singh-garcia.com/,Python,Data Engineering,Reject,2024-05-08
CERT1382,JMD447,Applied ML,http://www.perry.org/,Applied ML,Data Science,Accept,2022-10-08
CERT1383,JMD447,Python,https://www.orozco.biz/,Python,Data Science,Accept,2024-01-29
CERT1384,JMD448,Redis,https://lee.info/,Redis,Cloud,Accept,2023-09-13
CERT1385,JMD448,Laravel,https://rodgers.com/,Laravel,Development,Accept,2024-08-08
CERT1386,JMD448,Next Js,http://www.taylor-holland.biz/,Next Js,Development,Accept,2022-10-24
CERT1387,JMD449,Applied ML,https://www.smith-schultz.org/,Applied ML,Data Science,Reject,2024-01-18
CERT1388,JMD449,Python,http://www.delgado.com/,Python,Data Science,Reject,2024-04-17
CERT1389,JMD449,Web Scraping,http://briggs-choi.net/,Web Scraping,Data Engineering,Reject,2024-03-28
CERT1390,JMD449,MySQL,https://bradley.com/,MySQL,Data Engineering,Reject,2024-03-13
CERT1391,JMD450,DBT,https://www.myers.com/,DBT,Data Engineering,Reject,2023-03-23
CERT1392,JMD450,Python,https://huang.com/,Python,Data Science,Accept,2023-08-26
CERT1393,JMD450,Applied ML,https://sanchez.org/,Applied ML,Data Science,Accept,2024-04-20
CERT1394,JMD450,Big Data,https://www.murphy.com/,Big Data,Data Science,Accept,2024-08-29
CERT1395,JMD451,Web Scraping,http://rollins-harris.com/,Web Scraping,Data Engineering,Reject,2023-11-23
CERT1396,JMD451,Redis,https://myers.org/,Redis,Cloud,Accept,2024-08-12
CERT1397,JMD451,AWS,https://schmitt.com/,AWS,Cloud,Reject,2023-03-21
CERT1398,JMD452,Web Scraping,http://www.kemp.net/,Web Scraping,Data Engineering,Accept,2024-09-18
CERT1399,JMD452,MySQL,http://reyes.com/,MySQL,Data Engineering,Reject,2024-03-11
CERT1400,JMD452,Reactjs,http://mendoza.com/,Reactjs,Development,Accept,2024-09-25
CERT1401,JMD452,Next Js,http://www.wood-flores.com/,Next Js,Development,Reject,2023-06-28
CERT1402,JMD453,Azure,http://ramirez.biz/,Azure,Cloud,Accept,2023-10-13
CERT1403,JMD453,AWS,http://blair.org/,AWS,Cloud,Accept,2024-02-28
CERT1404,JMD453,GCP,https://www.sparks.com/,GCP,Cloud,Accept,2022-12-30
CERT1405,JMD453,React Native,http://www.lang-cobb.com/,React Native,Development,Reject,2023-11-18
CERT1406,JMD453,Next Js,http://www.flynn.net/,Next Js,Development,Reject,2024-09-21
CERT1407,JMD453,Flutter,http://www.hernandez.biz/,Flutter,Development,Reject,2023-03-28
CERT1408,JMD454,Python,http://sanchez.com/,Python,Data Science,Reject,2022-12-01
CERT1409,JMD454,Big Data,http://lewis.net/,Big Data,Data Science,Accept,2023-07-03
CERT1410,JMD454,Angular,http://clark-steele.com/,Angular,Development,Reject,2023-04-21
CERT1411,JMD454,Reactjs,https://henderson.com/,Reactjs,Development,Reject,2023-08-01
CERT1412,JMD454,Next Js,http://www.newton.biz/,Next Js,Development,Accept,2022-12-18
CERT1413,JMD455,Node,https://choi-johnson.com/,Node,Development,Reject,2023-05-21
CERT1414,JMD455,Next Js,https://www.bishop.net/,Next Js,Development,Accept,2023-06-29
CERT1415,JMD455,Reactjs,https://www.francis.biz/,Reactjs,Development,Accept,2023-11-30
CERT1416,JMD456,GCP,http://ross.net/,GCP,Cloud,Reject,2022-11-10
CERT1417,JMD456,Redis,https://www.simpson-hinton.com/,Redis,Cloud,Accept,2023-10-30
CERT1418,JMD457,Big Data,http://wilson-kelly.org/,Big Data,Data Science,Accept,2024-08-05
CERT1419,JMD458,Reactjs,https://lewis-wood.com/,Reactjs,Development,Accept,2023-03-02
CERT1420,JMD458,Laravel,http://www.powell.com/,Laravel,Development,Accept,2024-01-16
CERT1421,JMD458,AWS,https://russell.info/,AWS,Cloud,Reject,2024-06-20
CERT1422,JMD458,Azure,http://www.taylor.com/,Azure,Cloud,Accept,2024-07-04
CERT1423,JMD458,Redis,https://mendoza-calhoun.org/,Redis,Cloud,Reject,2023-10-11
CERT1424,JMD459,Applied ML,http://www.wiley.com/,Applied ML,Data Science,Accept,2023-04-24
CERT1425,JMD459,Big Data,https://www.johnson.com/,Big Data,Data Science,Accept,2023-11-13
CERT1426,JMD459,Azure,https://www.clark.info/,Azure,Cloud,Accept,2024-02-04
CERT1427,JMD459,AWS,http://kelley.biz/,AWS,Cloud,Reject,2024-07-09
CERT1428,JMD460,Big Data,https://dunlap-reeves.com/,Big Data,Data Science,Reject,2024-09-22
CERT1429,JMD460,Applied ML,https://ortiz-medina.info/,Applied ML,Data Science,Reject,2024-04-14
CERT1430,JMD460,Python,http://phillips.biz/,Python,Data Science,Reject,2024-05-21
CERT1431,JMD460,React Native,https://www.romero.com/,React Native,Development,Reject,2022-11-17
CERT1432,JMD460,Laravel,https://kaiser-mcdonald.info/,Laravel,Development,Accept,2024-07-18
CERT1433,JMD461,Python,https://davis.org/,Python,Data Science,Reject,2023-03-02
CERT1434,JMD461,Python,https://neal.com/,Python,Data Engineering,Reject,2022-11-23
CERT1435,JMD462,Big Data,https://richards.com/,Big Data,Data Science,Accept,2024-03-12
CERT1436,JMD462,Applied ML,https://reyes.com/,Applied ML,Data Science,Accept,2024-06-08
CERT1437,JMD462,Python,http://www.bright.com/,Python,Data Science,Reject,2023-01-07
CERT1438,JMD462,Next Js,http://www.barnes.com/,Next Js,Development,Reject,2024-08-02
CERT1439,JMD462,Laravel,https://hansen-nguyen.com/,Laravel,Development,Accept,2023-08-18
CERT1440,JMD463,AWS,http://www.carr.net/,AWS,Cloud,Reject,2024-07-16
CERT1441,JMD463,Azure,https://www.walters.com/,Azure,Cloud,Reject,2023-04-30
CERT1442,JMD464,Applied ML,http://bailey-ward.org/,Applied ML,Data Science,Accept,2024-04-30
CERT1443,JMD464,Python,https://harrison-palmer.com/,Python,Data Science,Accept,2023-03-31
CERT1444,JMD464,Web Scraping,http://williams-hernandez.info/,Web Scraping,Data Engineering,Reject,2023-11-17
CERT1445,JMD464,DBT,https://avila-smith.net/,DBT,Data Engineering,Accept,2023-03-02
CERT1446,JMD465,Python,http://www.gonzalez.biz/,Python,Data Engineering,Accept,2023-07-03
CERT1447,JMD465,MySQL,http://www.lloyd.com/,MySQL,Data Engineering,Accept,2023-03-24
CERT1448,JMD466,Reactjs,https://www.smith-mason.org/,Reactjs,Development,Reject,2022-10-09
CERT1449,JMD466,Angular,http://www.adams.com/,Angular,Development,Reject,2023-05-05
CERT1450,JMD466,React Native,http://fox.biz/,React Native,Development,Accept,2024-03-18
CERT1451,JMD467,DBT,http://anthony.net/,DBT,Data Engineering,Accept,2022-10-18
CERT1452,JMD467,Web Scraping,https://bass.com/,Web Scraping,Data Engineering,Accept,2023-10-10
CERT1453,JMD468,Applied ML,https://www.herrera.net/,Applied ML,Data Science,Reject,2023-04-23
CERT1454,JMD468,Big Data,http://www.davis.com/,Big Data,Data Science,Accept,2024-05-19
CERT1455,JMD469,Redis,https://www.hodges-bruce.info/,Redis,Cloud,Reject,2022-10-17
CERT1456,JMD469,SnowFlake,https://phillips.com/,SnowFlake,Data Engineering,Reject,2023-08-05
CERT1457,JMD470,Applied ML,https://rogers.com/,Applied ML,Data Science,Accept,2023-09-17
CERT1458,JMD470,Python,http://nelson-gilbert.org/,Python,Data Science,Accept,2023-05-12
CERT1459,JMD471,Node,https://www.sanders-wright.com/,Node,Development,Reject,2022-12-28
CERT1460,JMD471,Big Data,http://santos.com/,Big Data,Data Science,Accept,2023-04-30
CERT1461,JMD471,Python,http://www.bowers.com/,Python,Data Science,Reject,2023-04-15
CERT1462,JMD472,SnowFlake,http://hernandez.net/,SnowFlake,Data Engineering,Reject,2024-07-16
CERT1463,JMD473,Python,https://www.baldwin-torres.org/,Python,Data Science,Accept,2023-10-12
CERT1464,JMD473,Applied ML,https://www.west-brown.com/,Applied ML,Data Science,Reject,2023-09-05
CERT1465,JMD473,AWS,http://www.morris.info/,AWS,Cloud,Accept,2024-07-13
CERT1466,JMD473,GCP,https://www.rodriguez.com/,GCP,Cloud,Accept,2023-11-17
CERT1467,JMD473,Azure,https://www.byrd.com/,Azure,Cloud,Reject,2023-03-03
CERT1468,JMD474,Next Js,https://kelly.com/,Next Js,Development,Reject,2023-03-14
CERT1469,JMD474,Web Scraping,https://jones.com/,Web Scraping,Data Engineering,Reject,2024-03-13
CERT1470,JMD474,MySQL,http://www.morales.com/,MySQL,Data Engineering,Accept,2023-06-28
CERT1471,JMD475,Reactjs,http://ford.com/,Reactjs,Development,Accept,2022-11-01
CERT1472,JMD475,MySQL,https://www.herrera.com/,MySQL,Data Engineering,Reject,2023-07-06
CERT1473,JMD475,Web Scraping,http://duke-terry.info/,Web Scraping,Data Engineering,Reject,2023-07-28
CERT1474,JMD476,Reactjs,https://www.wright.com/,Reactjs,Development,Reject,2024-04-18
CERT1475,JMD476,Node,http://jones.info/,Node,Development,Reject,2023-10-12
CERT1476,JMD476,React Native,https://www.maldonado.net/,React Native,Development,Accept,2023-01-25
CERT1477,JMD477,Data Bricks,https://cole-wagner.com/,Data Bricks,Data Engineering,Accept,2023-12-09
CERT1478,JMD477,Flutter,http://www.santana-mathis.com/,Flutter,Development,Reject,2022-12-18
CERT1479,JMD478,Azure,https://barber.org/,Azure,Cloud,Reject,2022-10-24
CERT1480,JMD478,GCP,http://dixon.com/,GCP,Cloud,Reject,2023-06-13
CERT1481,JMD478,Angular,https://www.curry.com/,Angular,Development,Reject,2023-01-01
CERT1482,JMD478,Next Js,http://www.armstrong-wallace.biz/,Next Js,Development,Reject,2024-03-21
CERT1483,JMD478,Node,http://fox-luna.com/,Node,Development,Accept,2024-04-20
CERT1484,JMD479,Next Js,https://www.brewer.com/,Next Js,Development,Accept,2023-04-17
CERT1485,JMD479,React Native,http://paul.com/,React Native,Development,Accept,2023-12-30
CERT1486,JMD479,Flutter,http://moore-graham.com/,Flutter,Development,Reject,2023-08-29
CERT1487,JMD479,GCP,https://www.phillips.com/,GCP,Cloud,Accept,2023-10-30
CERT1488,JMD479,Redis,https://www.walker.biz/,Redis,Cloud,Accept,2024-09-17
CERT1489,JMD479,AWS,http://www.stewart.org/,AWS,Cloud,Reject,2022-10-25
CERT1490,JMD480,Python,http://martinez.org/,Python,Data Science,Reject,2024-03-29
CERT1491,JMD480,DBT,https://burke.biz/,DBT,Data Engineering,Reject,2023-10-14
CERT1492,JMD480,Data Bricks,http://www.ortiz.com/,Data Bricks,Data Engineering,Accept,2022-11-29
