id,employeeId,courseName,skills,courseDepartment,certificationLink,status
CERT1406,JMD453,Next Js,Next Js,Development,http://www.flynn.net/,Reject
CERT1407,JMD453,Flutter,Flutter,Development,http://www.hernandez.biz/,Reject
CERT1408,JMD454,Python,Python,Data Science,http://sanchez.com/,Reject
CERT1409,JMD454,Big Data,Big Data,Data Science,http://lewis.net/,Accept
CERT1410,JMD454,Angular,Angular,Development,http://clark-steele.com/,Reject
CERT1411,JMD454,Reactjs,Reactjs,Development,https://henderson.com/,Reject
CERT1412,JMD454,Next Js,Next Js,Development,http://www.newton.biz/,Accept
CERT1413,JMD455,Node,Node,Development,https://choi-johnson.com/,Reject
CERT1414,JMD455,Next Js,Next Js,Development,https://www.bishop.net/,Accept
CERT1415,JMD455,Reactjs,Reactjs,Development,https://www.francis.biz/,Accept
CERT1416,JMD456,GCP,GCP,Cloud,http://ross.net/,Reject
CERT1417,JMD456,Redis,Redis,Cloud,https://www.simpson-hinton.com/,Accept
CERT1418,JMD457,Big Data,Big Data,Data Science,http://wilson-kelly.org/,Accept
CERT1419,JMD458,Reactjs,Reactjs,Development,https://lewis-wood.com/,Accept
CERT1420,JMD458,Laravel,Laravel,Development,http://www.powell.com/,Accept
CERT1421,JMD458,AWS,AWS,Cloud,https://russell.info/,Reject
CERT1422,JMD458,Azure,Azure,Cloud,http://www.taylor.com/,Accept
CERT1423,JMD458,Redis,Redis,Cloud,https://mendoza-calhoun.org/,Reject
CERT1424,JMD459,Applied ML,Applied ML,Data Science,http://www.wiley.com/,Accept
CERT1425,JMD459,Big Data,Big Data,Data Science,https://www.johnson.com/,Accept
CERT1426,JMD459,Azure,Azure,Cloud,https://www.clark.info/,Accept
CERT1427,JMD459,AWS,AWS,Cloud,http://kelley.biz/,Reject
CERT1428,JMD460,Big Data,Big Data,Data Science,https://dunlap-reeves.com/,Reject
CERT1429,JMD460,Applied ML,Applied ML,Data Science,https://ortiz-medina.info/,Reject
CERT1430,JMD460,Python,Python,Data Science,http://phillips.biz/,Reject
CERT1431,JMD460,React Native,React Native,Development,https://www.romero.com/,Reject
CERT1432,JMD460,Laravel,Laravel,Development,https://kaiser-mcdonald.info/,Accept
CERT1433,JMD461,Python,Python,Data Science,https://davis.org/,Reject
CERT1434,JMD461,Python,Python,Data Engineering,https://neal.com/,Reject
CERT1435,JMD462,Big Data,Big Data,Data Science,https://richards.com/,Accept
CERT1436,JMD462,Applied ML,Applied ML,Data Science,https://reyes.com/,Accept
CERT1437,JMD462,Python,Python,Data Science,http://www.bright.com/,Reject
CERT1438,JMD462,Next Js,Next Js,Development,http://www.barnes.com/,Reject
CERT1439,JMD462,Laravel,Laravel,Development,https://hansen-nguyen.com/,Accept
CERT1440,JMD463,AWS,AWS,Cloud,http://www.carr.net/,Reject
CERT1441,JMD463,Azure,Azure,Cloud,https://www.walters.com/,Reject
CERT1442,JMD464,Applied ML,Applied ML,Data Science,http://bailey-ward.org/,Accept
CERT1443,JMD464,Python,Python,Data Science,https://harrison-palmer.com/,Accept
CERT1444,JMD464,Web Scraping,Web Scraping,Data Engineering,http://williams-hernandez.info/,Reject
CERT1445,JMD464,DBT,DBT,Data Engineering,https://avila-smith.net/,Accept
CERT1446,JMD465,Python,Python,Data Engineering,http://www.gonzalez.biz/,Accept
CERT1447,JMD465,MySQL,MySQL,Data Engineering,http://www.lloyd.com/,Accept
CERT1448,JMD466,Reactjs,Reactjs,Development,https://www.smith-mason.org/,Reject
CERT1449,JMD466,Angular,Angular,Development,http://www.adams.com/,Reject
CERT1450,JMD466,React Native,React Native,Development,http://fox.biz/,Accept
CERT1451,JMD467,DBT,DBT,Data Engineering,http://anthony.net/,Accept
CERT1452,JMD467,Web Scraping,Web Scraping,Data Engineering,https://bass.com/,Accept
CERT1453,JMD468,Applied ML,Applied ML,Data Science,https://www.herrera.net/,Reject
CERT1454,JMD468,Big Data,Big Data,Data Science,http://www.davis.com/,Accept
CERT1455,JMD469,Redis,Redis,Cloud,https://www.hodges-bruce.info/,Reject
CERT1456,JMD469,SnowFlake,SnowFlake,Data Engineering,https://phillips.com/,Reject
CERT1457,JMD470,Applied ML,Applied ML,Data Science,https://rogers.com/,Accept
CERT1458,JMD470,Python,Python,Data Science,http://nelson-gilbert.org/,Accept
CERT1459,JMD471,Node,Node,Development,https://www.sanders-wright.com/,Reject
CERT1460,JMD471,Big Data,Big Data,Data Science,http://santos.com/,Accept
CERT1461,JMD471,Python,Python,Data Science,http://www.bowers.com/,Reject
CERT1462,JMD472,SnowFlake,SnowFlake,Data Engineering,http://hernandez.net/,Reject
CERT1463,JMD473,Python,Python,Data Science,https://www.baldwin-torres.org/,Accept
CERT1464,JMD473,Applied ML,Applied ML,Data Science,https://www.west-brown.com/,Reject
CERT1465,JMD473,AWS,AWS,Cloud,http://www.morris.info/,Accept
CERT1466,JMD473,GCP,GCP,Cloud,https://www.rodriguez.com/,Accept
CERT1467,JMD473,Azure,Azure,Cloud,https://www.byrd.com/,Reject
CERT1468,JMD474,Next Js,Next Js,Development,https://kelly.com/,Reject
CERT1469,JMD474,Web Scraping,Web Scraping,Data Engineering,https://jones.com/,Reject
CERT1470,JMD474,MySQL,MySQL,Data Engineering,http://www.morales.com/,Accept
CERT1471,JMD475,Reactjs,Reactjs,Development,http://ford.com/,Accept
CERT1472,JMD475,MySQL,MySQL,Data Engineering,https://www.herrera.com/,Reject
CERT1473,JMD475,Web Scraping,Web Scraping,Data Engineering,http://duke-terry.info/,Reject
CERT1474,JMD476,Reactjs,Reactjs,Development,https://www.wright.com/,Reject
CERT1475,JMD476,Node,Node,Development,http://jones.info/,Reject
CERT1476,JMD476,React Native,React Native,Development,https://www.maldonado.net/,Accept
CERT1477,JMD477,Data Bricks,Data Bricks,Data Engineering,https://cole-wagner.com/,Accept
CERT1478,JMD477,Flutter,Flutter,Development,http://www.santana-mathis.com/,Reject
CERT1479,JMD478,Azure,Azure,Cloud,https://barber.org/,Reject
CERT1480,JMD478,GCP,GCP,Cloud,http://dixon.com/,Reject
CERT1481,JMD478,Angular,Angular,Development,https://www.curry.com/,Reject
CERT1482,JMD478,Next Js,Next Js,Development,http://www.armstrong-wallace.biz/,Reject
CERT1483,JMD478,Node,Node,Development,http://fox-luna.com/,Accept
CERT1484,JMD479,Next Js,Next Js,Development,https://www.brewer.com/,Accept
CERT1485,JMD479,React Native,React Native,Development,http://paul.com/,Accept
CERT1486,JMD479,Flutter,Flutter,Development,http://moore-graham.com/,Reject
CERT1487,JMD479,GCP,GCP,Cloud,https://www.phillips.com/,Accept
CERT1488,JMD479,Redis,Redis,Cloud,https://www.walker.biz/,Accept
CERT1489,JMD479,AWS,AWS,Cloud,http://www.stewart.org/,Reject
CERT1490,JMD480,Python,Python,Data Science,http://martinez.org/,Reject
CERT1491,JMD480,DBT,DBT,Data Engineering,https://burke.biz/,Reject
CERT1492,JMD480,Data Bricks,Data Bricks,Data Engineering,http://www.ortiz.com/,Accept
CERT1493,JMD480,Web Scraping,Web Scraping,Data Engineering,https://watkins.net/,Accept
CERT1494,JMD481,Flutter,Flutter,Development,http://www.chavez.com/,Reject
CERT1495,JMD481,Reactjs,Reactjs,Development,http://www.mcbride.info/,Accept
CERT1496,JMD481,Applied ML,Applied ML,Data Science,http://wright-campos.net/,Reject
CERT1497,JMD482,GCP,GCP,Cloud,https://www.stewart.info/,Accept
CERT1498,JMD482,Redis,Redis,Cloud,https://clark-huffman.com/,Reject
CERT1499,JMD482,AWS,AWS,Cloud,https://diaz-smith.net/,Reject
CERT1500,JMD482,SnowFlake,SnowFlake,Data Engineering,https://gilbert.com/,Accept
CERT1501,JMD482,Data Bricks,Data Bricks,Data Engineering,http://www.coleman.com/,Reject
CERT1502,JMD482,DBT,DBT,Data Engineering,https://www.moore.net/,Reject
CERT1503,JMD483,AWS,AWS,Cloud,http://www.cohen.com/,Accept
CERT1504,JMD483,Azure,Azure,Cloud,https://www.rodriguez-jones.com/,Reject
CERT1505,JMD483,Redis,Redis,Cloud,http://jackson.com/,Reject
CERT1506,JMD483,Applied ML,Applied ML,Data Science,http://martin-gould.com/,Accept
CERT1507,JMD484,Laravel,Laravel,Development,https://blevins-hill.com/,Accept
CERT1508,JMD484,Node,Node,Development,https://smith.com/,Accept
CERT1509,JMD484,GCP,GCP,Cloud,http://brooks-clayton.com/,Accept
CERT1510,JMD484,Redis,Redis,Cloud,https://hayes-adkins.com/,Accept
CERT1511,JMD484,AWS,AWS,Cloud,http://www.cook-flowers.com/,Reject
CERT1512,JMD485,Applied ML,Applied ML,Data Science,http://www.wallace.biz/,Reject
CERT1513,JMD485,Angular,Angular,Development,http://brown.com/,Reject
CERT1514,JMD485,Flutter,Flutter,Development,http://wilson.com/,Accept
CERT1515,JMD486,Flutter,Flutter,Development,http://www.cummings-alvarez.com/,Accept
CERT1516,JMD486,Laravel,Laravel,Development,https://www.chavez.com/,Accept
CERT1517,JMD487,Next Js,Next Js,Development,https://www.ramirez.com/,Reject
CERT1518,JMD487,MySQL,MySQL,Data Engineering,https://www.tucker.com/,Reject
CERT1519,JMD488,Laravel,Laravel,Development,http://watts-shields.info/,Accept
CERT1520,JMD489,Next Js,Next Js,Development,https://www.thomas.biz/,Reject
CERT1521,JMD489,Laravel,Laravel,Development,https://www.yang.biz/,Accept
CERT1522,JMD490,Redis,Redis,Cloud,https://campbell.com/,Reject
CERT1523,JMD490,Azure,Azure,Cloud,http://www.martin.com/,Accept
CERT1524,JMD490,AWS,AWS,Cloud,http://www.guzman-campbell.com/,Reject
CERT1525,JMD491,Laravel,Laravel,Development,http://roth.com/,Reject
CERT1526,JMD491,Flutter,Flutter,Development,https://warren.com/,Accept
CERT1527,JMD491,SnowFlake,SnowFlake,Data Engineering,http://hernandez-hernandez.com/,Reject
CERT1528,JMD492,Angular,Angular,Development,https://www.bird.biz/,Accept
CERT1529,JMD492,Laravel,Laravel,Development,http://www.doyle.com/,Accept
CERT1530,JMD492,Next Js,Next Js,Development,http://www.hill.com/,Reject
CERT1531,JMD492,GCP,GCP,Cloud,https://www.pham-cohen.com/,Accept
CERT1532,JMD493,Python,Python,Data Engineering,http://www.sherman.com/,Reject
CERT1533,JMD493,AWS,AWS,Cloud,http://williams.com/,Accept
CERT1534,JMD493,Redis,Redis,Cloud,http://hernandez.net/,Reject
CERT1535,JMD494,GCP,GCP,Cloud,https://www.allen.com/,Reject
CERT1536,JMD494,Azure,Azure,Cloud,http://www.lopez.com/,Accept
CERT1537,JMD494,AWS,AWS,Cloud,http://www.watts-parker.com/,Reject
CERT1538,JMD495,MySQL,MySQL,Data Engineering,http://brewer.com/,Accept
CERT1539,JMD495,DBT,DBT,Data Engineering,https://james.com/,Reject
CERT1540,JMD495,SnowFlake,SnowFlake,Data Engineering,https://smith.com/,Reject
CERT1541,JMD496,Python,Python,Data Science,https://www.lopez.com/,Accept
CERT1542,JMD496,Big Data,Big Data,Data Science,https://ramirez-snow.com/,Accept
CERT1543,JMD496,Applied ML,Applied ML,Data Science,http://www.perkins.org/,Accept
CERT1544,JMD497,Next Js,Next Js,Development,http://irwin.com/,Accept
CERT1545,JMD497,React Native,React Native,Development,https://singh.com/,Accept
CERT1546,JMD497,Node,Node,Development,https://howard.com/,Reject
CERT1547,JMD497,Redis,Redis,Cloud,https://leblanc.com/,Reject
CERT1548,JMD498,Data Bricks,Data Bricks,Data Engineering,https://www.wilson.com/,Accept
CERT1549,JMD499,Data Bricks,Data Bricks,Data Engineering,http://randall.com/,Accept
CERT1550,JMD499,Python,Python,Data Engineering,https://www.brown-cox.com/,Reject
CERT1551,JMD499,GCP,GCP,Cloud,https://www.hughes.com/,Accept
CERT1552,JMD499,AWS,AWS,Cloud,https://alvarez.com/,Reject
CERT1553,JMD499,Redis,Redis,Cloud,http://hughes-vang.info/,Accept
CERT1554,JMD500,GCP,GCP,Cloud,https://www.wu-long.com/,Accept
CERT1555,JMD500,AWS,AWS,Cloud,https://bauer-rogers.com/,Accept
CERT1556,JMD500,Azure,Azure,Cloud,https://www.myers.com/,Reject
